"unique_id","sample_location","mean_group_area","mean_peak_rating","median_group_area","median_peak_rating","sd_group_area","sd_peak_rating","n_group_area","n_peak_rating","se_group_area","se_peak_rating"
"Dromostanolone proprionate_21.294","centrin",10694184.4929499,5.53333333333333,9931790.35274589,5.5,4351852.33680081,0.251661147842358,3,3,2512543.11812545,0.145296631451356
"Dromostanolone proprionate_23.131","centrin",63994474.0648896,8.1,63994474.0648896,8.1,25207408.5095237,0.424264068711929,2,2,17824329.4932237,0.3
"Dromostanolone proprionate_23.131","digesterC",58057683.6192463,7.85,58057683.6192463,7.85,19918963.8118901,0.777817459305203,2,2,14084834.3855969,0.55
"Dromostanolone proprionate_23.131","digesterD",54078185.2142434,8.65,54078185.2142434,8.65,4446793.73231461,0.353553390593274,2,2,3144358.0026575,0.25
"Dromostanolone proprionate_23.131","newdry",75455070.9164549,6.9,79713586.6038956,6.7,13347975.805118,0.818535277187245,3,3,7706457.42422151,0.472581562625261
"Dromostanolone proprionate_23.131","olddry",9582911.57112978,6.6,9582911.57112978,6.6,27190.6079500426,1.5556349186104,2,2,19226.6632660599,1.1
"Dromostanolone_23.449","feedpump",11774081.2861253,7.16666666666667,12314682.8034314,7.4,3507598.57100154,0.680685928555405,3,3,2025112.97917689,0.392994204085053
"Dromostanolone_23.546","centrin",15337205.04523,6.46666666666667,16041170.9715864,6.4,1767542.82309827,0.115470053837925,3,3,1020491.32471998,0.0666666666666664
"Dromostanolone_23.546","digesterB",8661920.21839952,7,8661920.21839952,7,2399894.34059167,0.282842712474619,2,2,1696981.56236359,0.2
"Dromostanolone_23.546","digesterC",25402890.8837631,5.9,25402890.8837631,5.9,7941522.16050871,0,2,2,5615504.17263895,0
"Dromostanolone_23.546","digesterD",22687339.9408113,6.4,22687339.9408113,6.4,342162.048240873,0,2,2,241945.1045758,0
"Dromostanolone_23.546","feedpump",45963782.9632428,7.63333333333333,49410029.8821444,7.8,7776025.21020181,0.862167810425171,3,3,4489490.24833533,0.497772817435603
"Dromostanolone_23.546","newdry",20363113.4626434,7.13333333333333,19289465.7644061,6.4,2188213.212501,1.27017059221718,3,3,1263365.48728175,0.733333333333333
"Dromostanolone_23.546","olddry",21839152.4660662,6.23333333333333,22007184.3733182,6.4,1747186.32412842,0.288675134594813,3,3,1008738.49455998,0.166666666666667
"Hydromorphone_17.729","digesterD",2213863.43614967,8.2,2213863.43614967,8.2,160012.419488755,0,2,2,113145.866894565,0
"Hydromorphone_18.342","digesterA",5235350.3219515,7.4,5235350.3219515,7.4,39914.7398627323,0,2,2,28223.983226235,0
"Hydromorphone_18.342","feedpump",10208798.4417991,6.65,10208798.4417991,6.65,2037414.18008435,0.777817459305203,2,2,1440669.38282328,0.55
"Hydromorphone_18.342","newdry",12298635.8844032,7.43333333333333,6457921.96725872,7.4,10549107.1801753,1.15036226178249,3,3,6090529.87018444,0.664161961505709
"Hydromorphone_18.342","olddry",7276405.43590691,7.4,7276405.43590691,7.4,71312.1114755819,0,2,2,50425.277605115,0
"Indan_17.841","digesterC",8041901.19095705,7.15,8041901.19095705,7.15,7582246.2101644,1.48492424049175,2,2,5361457.71183325,1.05
"Indan_17.841","digesterD",7952524.73888912,7.4,7952524.73888912,7.4,7524218.64457591,1.83847763108502,2,2,5320426.02670988,1.3
"Indan_18.705","centrin",17578388.3494957,8.3,17578388.3494957,8.3,845603.344525776,0.424264068711928,2,2,597931.8591082,0.3
"Indan_18.705","digesterA",16597562.3372533,7,16597562.3372533,7,1871698.69433078,0,2,2,1323490.8390993,0
"Indan_18.705","digesterB",12961864.3917002,6.35,12961864.3917002,6.35,1800284.61760298,0.353553390593274,2,2,1272993.4611729,0.25
"Indan_18.705","olddry",2976436.00393117,8.7,2976436.00393117,8.7,170902.111004637,0,2,2,120846.041610475,0
"Indan_19.324","feedpump",2604495.94757548,7.6,2604495.94757548,7.6,969988.999062117,0,2,2,685885.798913175,0
"JWH 200 analog 1_17.372","feedpump",19936316.8638726,8.05,19936316.8638726,8.05,2931615.78803367,0.777817459305202,2,2,2072965.40355215,0.55
"JWH 200 analog 1_17.744","centrin",9380296.85159856,6.86666666666667,10367661.9458281,6.8,3498917.39050456,0.30550504633039,3,3,2020100.89728007,0.17638342073764
