"peak_number","name","formula","calc_mw","m_z","rt_min","mass_list_name","mean_area","sample_location"
2005,"Methyl 3,5-di-tert-butyl-4-hydroxybenzoate","C16 H24 O3",264.17264,265.17992,17.466,"mz_cloud",3667116.90175616,"kasane wwtp (main) surface water"
2005,"Methyl 3,5-di-tert-butyl-4-hydroxybenzoate","C16 H24 O3",264.17264,265.17992,17.466,"mz_cloud",1666718.90035983,"maun beach (after) surface water"
2005,"Methyl 3,5-di-tert-butyl-4-hydroxybenzoate","C16 H24 O3",264.17264,265.17992,17.466,"mz_cloud",1981541.78237826,"glen valley (reclamation) surface water"
3102,"Methyl piperonyl ketone","C10 H10 O3",178.06306,179.07033,16.896,"mz_cloud",1139499.48558916,"kasane wwtp (main) surface water"
2957,"Methyl piperonyl ketone","C10 H10 O3",178.06306,179.07034,17.404,"mz_cloud",2234353.68117631,"maun wwtp (main) waste water"
2957,"Methyl piperonyl ketone","C10 H10 O3",178.06306,179.07034,17.404,"mz_cloud",3224352.51483343,"glen valley (recreational) surface water"
9478,"Metoxuron","C10 H13 Cl N2 O2",228.06757,229.07484,20.029,"mz_cloud",287620.051120111,"lotsane dam surface water"
8614,"Metribuzin","C8 H14 N4 O S",214.08823,215.09551,17.601,"mz_cloud",324085.697355967,"lotsane dam surface water"
8614,"Metribuzin","C8 H14 N4 O S",214.08823,215.09551,17.601,"mz_cloud",580753.311150893,"kasane (recreational) surface water"
8614,"Metribuzin","C8 H14 N4 O S",214.08823,215.09551,17.601,"mz_cloud",149755.355759759,"maun beach (before) surface water"
1089,"Morphine D3","C17 H16 [2]H3 N O3",288.15506,289.16234,9.428,"mz_cloud",2702565.86679757,"palapye wwtp (eff) waste water"
1089,"Morphine D3","C17 H16 [2]H3 N O3",288.15506,289.16234,9.428,"mz_cloud",5300157.74840679,"francistown wwtp surface water"
2350,"Myriocin","C21 H39 N O6",401.27792,402.2852,10.437,"mz_cloud",804640.408769736,"palapye wwtp (eff) waste water"
2350,"Myriocin","C21 H39 N O6",401.27792,402.2852,10.437,"mz_cloud",925492.124531578,"palapye wwtp surface water"
2350,"Myriocin","C21 H39 N O6",401.27792,402.2852,10.437,"mz_cloud",4078277.68555328,"francistown wwtp surface water"
2350,"Myriocin","C21 H39 N O6",401.27792,402.2852,10.437,"mz_cloud",1141315.22013783,"kasane wwtp (main) surface water"
2350,"Myriocin","C21 H39 N O6",401.27792,402.2852,10.437,"mz_cloud",791576.291596601,"glen valley (reclamation) surface water"
2350,"Myriocin","C21 H39 N O6",401.27792,402.2852,10.437,"mz_cloud",802586.259451557,"glen valley (recreational) surface water"
472,"N'-(4-Cyano-3-methylpyrido[1,2-a]benzimidazol-1-yl)-N,N-dimethyliminoformamide","C16 H15 N5",277.13148,278.13876,4.008,"mz_cloud",8248773.55073898,"maun wwtp (main) waste water"
332,"N,N'-Dicyclohexylurea","C13 H24 N2 O",224.18895,225.19622,15.991,"mz_cloud",1528426.79045481,"palapye wwtp (eff) waste water"
332,"N,N'-Dicyclohexylurea","C13 H24 N2 O",224.18895,225.19622,15.991,"mz_cloud",1818103.4331826,"palapye wwtp surface water"
332,"N,N'-Dicyclohexylurea","C13 H24 N2 O",224.18895,225.19622,15.991,"mz_cloud",760456.636221118,"francistown wwtp surface water"
332,"N,N'-Dicyclohexylurea","C13 H24 N2 O",224.18895,225.19622,15.991,"mz_cloud",441028.726350429,"kasane wwtp (main) surface water"
332,"N,N'-Dicyclohexylurea","C13 H24 N2 O",224.18895,225.19622,15.991,"mz_cloud",20270644.748538,"kasane (main) surface water"
332,"N,N'-Dicyclohexylurea","C13 H24 N2 O",224.18895,225.19622,15.991,"mz_cloud",10705559.512336,"maun beach (after) surface water"
332,"N,N'-Dicyclohexylurea","C13 H24 N2 O",224.18895,225.19622,15.991,"mz_cloud",896911.489588529,"glen valley (reclamation) surface water"
4,"N,N-Diisopropylethylamine (DIPEA)","C8 H19 N",129.15181,130.15909,2.944,"mz_cloud",76394697.0151759,"lecheng stream surface water"
4,"N,N-Diisopropylethylamine (DIPEA)","C8 H19 N",129.15181,130.15909,2.944,"mz_cloud",46533165.1766978,"lecheng spring surface water"
4,"N,N-Diisopropylethylamine (DIPEA)","C8 H19 N",129.15181,130.15909,2.944,"mz_cloud",71425424.0690214,"palapye wwtp (eff) waste water"
4,"N,N-Diisopropylethylamine (DIPEA)","C8 H19 N",129.15181,130.15909,2.944,"mz_cloud",116040013.76195,"palapye wwtp surface water"
4,"N,N-Diisopropylethylamine (DIPEA)","C8 H19 N",129.15181,130.15909,2.944,"mz_cloud",123080276.079447,"lotsane dam surface water"
4,"N,N-Diisopropylethylamine (DIPEA)","C8 H19 N",129.15181,130.15909,2.944,"mz_cloud",109857459.110719,"francistown wwtp surface water"
4,"N,N-Diisopropylethylamine (DIPEA)","C8 H19 N",129.15181,130.15909,2.944,"mz_cloud",43461954.1778053,"kasane wwtp (main) surface water"
4,"N,N-Diisopropylethylamine (DIPEA)","C8 H19 N",129.15181,130.15909,2.944,"mz_cloud",420267506.374512,"kasane wwtp (overflow) surface water"
4,"N,N-Diisopropylethylamine (DIPEA)","C8 H19 N",129.15181,130.15909,2.944,"mz_cloud",161156400.288782,"kasane (main) surface water"
4,"N,N-Diisopropylethylamine (DIPEA)","C8 H19 N",129.15181,130.15909,2.944,"mz_cloud",211171726.142313,"kasane (recreational) surface water"
4,"N,N-Diisopropylethylamine (DIPEA)","C8 H19 N",129.15181,130.15909,2.944,"mz_cloud",48886025.7892828,"maun beach (before) surface water"
4,"N,N-Diisopropylethylamine (DIPEA)","C8 H19 N",129.15181,130.15909,2.944,"mz_cloud",297442359.337916,"maun beach (after) surface water"
4,"N,N-Diisopropylethylamine (DIPEA)","C8 H19 N",129.15181,130.15909,2.944,"mz_cloud",259021135.323678,"glen valley (reclamation) surface water"
4,"N,N-Diisopropylethylamine (DIPEA)","C8 H19 N",129.15181,130.15909,2.944,"mz_cloud",80649942.4054396,"glen valley (recreational) surface water"
4997,"N,N-Dimethylsphingosine","C20 H41 N O2",327.31383,328.32111,19.453,"mz_cloud",1796800.86333545,"francistown wwtp surface water"
209,"N,N-dimethyl-9H-purin-6-amine","C7 H9 N5",163.08582,164.0931,4.238,"mz_cloud",3308507.91077241,"palapye wwtp (eff) waste water"
209,"N,N-dimethyl-9H-purin-6-amine","C7 H9 N5",163.08582,164.0931,4.238,"mz_cloud",4048893.50740398,"palapye wwtp surface water"
209,"N,N-dimethyl-9H-purin-6-amine","C7 H9 N5",163.08582,164.0931,4.238,"mz_cloud",353571.605071671,"lotsane dam surface water"
209,"N,N-dimethyl-9H-purin-6-amine","C7 H9 N5",163.08582,164.0931,4.238,"mz_cloud",28378585.7379811,"francistown wwtp surface water"
209,"N,N-dimethyl-9H-purin-6-amine","C7 H9 N5",163.08582,164.0931,4.238,"mz_cloud",6653787.33803217,"kasane wwtp (main) surface water"
209,"N,N-dimethyl-9H-purin-6-amine","C7 H9 N5",163.08582,164.0931,4.238,"mz_cloud",1245614.57248357,"kasane wwtp (overflow) surface water"
209,"N,N-dimethyl-9H-purin-6-amine","C7 H9 N5",163.08582,164.0931,4.238,"mz_cloud",1267995.86831602,"maun beach (after) surface water"
209,"N,N-dimethyl-9H-purin-6-amine","C7 H9 N5",163.08582,164.0931,4.238,"mz_cloud",1586733.97697242,"maun wwtp (main) waste water"
209,"N,N-dimethyl-9H-purin-6-amine","C7 H9 N5",163.08582,164.0931,4.238,"mz_cloud",2259021.86278548,"glen valley (reclamation) surface water"
209,"N,N-dimethyl-9H-purin-6-amine","C7 H9 N5",163.08582,164.0931,4.238,"mz_cloud",1016175.25055528,"glen valley (recreational) surface water"
8044,"N-Acetylhistamine","C7 H11 N3 O",153.09029,154.09757,2.484,"mz_cloud",662116.393349428,"kasane wwtp (overflow) surface water"
8223,"N-Acetylhistamine","C7 H11 N3 O",153.09028,154.09755,2.277,"mz_cloud",462752.36691566,"maun wwtp (main) waste water"
5437,"N-Amino(4-chloroanilino)methylideneguanidine","C8 H10 Cl N5",211.06247,212.06975,7.082,"mz_cloud",1566973.62814571,"kasane wwtp (main) surface water"
5437,"N-Amino(4-chloroanilino)methylideneguanidine","C8 H10 Cl N5",211.06247,212.06975,7.082,"mz_cloud",384375.966099491,"glen valley (reclamation) surface water"
33,"N-Butylbenzenesulfonamide","C10 H15 N O2 S",213.08237,214.08962,14.073,"mz_cloud",40517840.5759856,"lecheng stream surface water"
33,"N-Butylbenzenesulfonamide","C10 H15 N O2 S",213.08237,214.08962,14.073,"mz_cloud",27152635.6175632,"lecheng spring surface water"
33,"N-Butylbenzenesulfonamide","C10 H15 N O2 S",213.08237,214.08962,14.073,"mz_cloud",38092752.1094885,"palapye wwtp (eff) waste water"
33,"N-Butylbenzenesulfonamide","C10 H15 N O2 S",213.08237,214.08962,14.073,"mz_cloud",56630814.6895281,"palapye wwtp surface water"
33,"N-Butylbenzenesulfonamide","C10 H15 N O2 S",213.08237,214.08962,14.073,"mz_cloud",69337163.356828,"lotsane dam surface water"
33,"N-Butylbenzenesulfonamide","C10 H15 N O2 S",213.08237,214.08962,14.073,"mz_cloud",61702766.6709825,"francistown wwtp surface water"
33,"N-Butylbenzenesulfonamide","C10 H15 N O2 S",213.08237,214.08962,14.073,"mz_cloud",40616926.3426608,"kasane wwtp (main) surface water"
33,"N-Butylbenzenesulfonamide","C10 H15 N O2 S",213.08237,214.08962,14.073,"mz_cloud",30568196.1684763,"kasane wwtp (overflow) surface water"
33,"N-Butylbenzenesulfonamide","C10 H15 N O2 S",213.08237,214.08962,14.073,"mz_cloud",61704657.6223861,"kasane (main) surface water"
33,"N-Butylbenzenesulfonamide","C10 H15 N O2 S",213.08237,214.08962,14.073,"mz_cloud",104734103.445782,"kasane (recreational) surface water"
33,"N-Butylbenzenesulfonamide","C10 H15 N O2 S",213.08237,214.08962,14.073,"mz_cloud",62791161.0475707,"maun beach (before) surface water"
33,"N-Butylbenzenesulfonamide","C10 H15 N O2 S",213.08237,214.08962,14.073,"mz_cloud",70564107.652262,"maun beach (after) surface water"
33,"N-Butylbenzenesulfonamide","C10 H15 N O2 S",213.08237,214.08962,14.073,"mz_cloud",52131162.1659577,"maun wwtp (main) waste water"
33,"N-Butylbenzenesulfonamide","C10 H15 N O2 S",213.08237,214.08962,14.073,"mz_cloud",77782664.7816833,"glen valley (reclamation) surface water"
33,"N-Butylbenzenesulfonamide","C10 H15 N O2 S",213.08237,214.08962,14.073,"mz_cloud",62390802.510358,"glen valley (recreational) surface water"
1419,"N-Cyclohexyl-N-methylcyclohexanamine","C13 H25 N",195.19873,196.20601,9.66,"mz_cloud",6402794.72674827,"francistown wwtp surface water"
1419,"N-Cyclohexyl-N-methylcyclohexanamine","C13 H25 N",195.19873,196.20601,9.66,"mz_cloud",2882700.39655558,"kasane wwtp (main) surface water"
1419,"N-Cyclohexyl-N-methylcyclohexanamine","C13 H25 N",195.19873,196.20601,9.66,"mz_cloud",1960085.25846929,"kasane (recreational) surface water"
6154,"N-Methylcaprolactam","C7 H13 N O",127.09982,128.1071,8.596,"mz_cloud",1230322.87825728,"kasane wwtp (main) surface water"
7385,"N-Vinyl-2-pyrrolidone","C6 H9 N O",111.06858,112.07585,6.743,"mz_cloud",937247.843491807,"maun beach (after) surface water"
541,"N-[(S)-(+)-1-Ethoxycarbonyl-3-phenylpropyl]-L-alanine","C15 H21 N O4",279.14708,280.15435,11.915,"mz_cloud",4861390.87305438,"palapye wwtp (eff) waste water"
541,"N-[(S)-(+)-1-Ethoxycarbonyl-3-phenylpropyl]-L-alanine","C15 H21 N O4",279.14708,280.15435,11.915,"mz_cloud",6127416.46012324,"palapye wwtp surface water"
8749,"N-[4-(2-methyl-1,3-thiazol-4-yl)phenyl]-2-thiophenecarboxamide","C15 H12 N2 O S2",300.03783,301.04511,5.52,"mz_cloud",347259.528355853,"francistown wwtp surface water"
8749,"N-[4-(2-methyl-1,3-thiazol-4-yl)phenyl]-2-thiophenecarboxamide","C15 H12 N2 O S2",300.03783,301.04511,5.52,"mz_cloud",494362.503871871,"kasane wwtp (main) surface water"
8749,"N-[4-(2-methyl-1,3-thiazol-4-yl)phenyl]-2-thiophenecarboxamide","C15 H12 N2 O S2",300.03783,301.04511,5.52,"mz_cloud",341713.7093118,"kasane (main) surface water"
8749,"N-[4-(2-methyl-1,3-thiazol-4-yl)phenyl]-2-thiophenecarboxamide","C15 H12 N2 O S2",300.03783,301.04511,5.52,"mz_cloud",341007.154467217,"kasane (recreational) surface water"
8749,"N-[4-(2-methyl-1,3-thiazol-4-yl)phenyl]-2-thiophenecarboxamide","C15 H12 N2 O S2",300.03783,301.04511,5.52,"mz_cloud",332979.845444074,"maun beach (before) surface water"
8749,"N-[4-(2-methyl-1,3-thiazol-4-yl)phenyl]-2-thiophenecarboxamide","C15 H12 N2 O S2",300.03783,301.04511,5.52,"mz_cloud",188275.048145284,"glen valley (reclamation) surface water"
189,"N-butyl-N'-[5-(tert-butyl)-1,3,4-thiadiazol-2-yl]urea","C11 H20 N4 O S",256.1352,257.14248,19.918,"mz_cloud",2760986.73972964,"lecheng stream surface water"
189,"N-butyl-N'-[5-(tert-butyl)-1,3,4-thiadiazol-2-yl]urea","C11 H20 N4 O S",256.1352,257.14248,19.918,"mz_cloud",2314978.06065635,"lecheng spring surface water"
189,"N-butyl-N'-[5-(tert-butyl)-1,3,4-thiadiazol-2-yl]urea","C11 H20 N4 O S",256.1352,257.14248,19.918,"mz_cloud",1402755.92520608,"palapye wwtp (eff) waste water"
189,"N-butyl-N'-[5-(tert-butyl)-1,3,4-thiadiazol-2-yl]urea","C11 H20 N4 O S",256.1352,257.14248,19.918,"mz_cloud",1343900.02849014,"palapye wwtp surface water"
189,"N-butyl-N'-[5-(tert-butyl)-1,3,4-thiadiazol-2-yl]urea","C11 H20 N4 O S",256.1352,257.14248,19.918,"mz_cloud",1899146.95519661,"lotsane dam surface water"
189,"N-butyl-N'-[5-(tert-butyl)-1,3,4-thiadiazol-2-yl]urea","C11 H20 N4 O S",256.1352,257.14248,19.918,"mz_cloud",1105601.70334295,"francistown wwtp surface water"
189,"N-butyl-N'-[5-(tert-butyl)-1,3,4-thiadiazol-2-yl]urea","C11 H20 N4 O S",256.1352,257.14248,19.918,"mz_cloud",1281000.84656081,"kasane wwtp (main) surface water"
189,"N-butyl-N'-[5-(tert-butyl)-1,3,4-thiadiazol-2-yl]urea","C11 H20 N4 O S",256.1352,257.14248,19.918,"mz_cloud",1042119.33802202,"kasane wwtp (overflow) surface water"
189,"N-butyl-N'-[5-(tert-butyl)-1,3,4-thiadiazol-2-yl]urea","C11 H20 N4 O S",256.1352,257.14248,19.918,"mz_cloud",2904025.04281761,"kasane (main) surface water"
189,"N-butyl-N'-[5-(tert-butyl)-1,3,4-thiadiazol-2-yl]urea","C11 H20 N4 O S",256.1352,257.14248,19.918,"mz_cloud",25349098.9417803,"kasane (recreational) surface water"
189,"N-butyl-N'-[5-(tert-butyl)-1,3,4-thiadiazol-2-yl]urea","C11 H20 N4 O S",256.1352,257.14248,19.918,"mz_cloud",2114572.70651186,"maun beach (before) surface water"
189,"N-butyl-N'-[5-(tert-butyl)-1,3,4-thiadiazol-2-yl]urea","C11 H20 N4 O S",256.1352,257.14248,19.918,"mz_cloud",1682131.13533438,"maun beach (after) surface water"
189,"N-butyl-N'-[5-(tert-butyl)-1,3,4-thiadiazol-2-yl]urea","C11 H20 N4 O S",256.1352,257.14248,19.918,"mz_cloud",1400954.49956397,"maun wwtp (main) waste water"
189,"N-butyl-N'-[5-(tert-butyl)-1,3,4-thiadiazol-2-yl]urea","C11 H20 N4 O S",256.1352,257.14248,19.918,"mz_cloud",2101813.29389487,"glen valley (reclamation) surface water"
189,"N-butyl-N'-[5-(tert-butyl)-1,3,4-thiadiazol-2-yl]urea","C11 H20 N4 O S",256.1352,257.14248,19.918,"mz_cloud",3203215.22926368,"glen valley (recreational) surface water"
2406,"N-{4-[(2R,3R)-3-(Hydroxymethyl)-4-isopropyl-5-oxo-2-morpholinyl]phenyl}-2-methoxyacetamide","C17 H24 N2 O5",336.16859,337.17586,12.107,"mz_cloud",1967658.457604,"palapye wwtp (eff) waste water"
2406,"N-{4-[(2R,3R)-3-(Hydroxymethyl)-4-isopropyl-5-oxo-2-morpholinyl]phenyl}-2-methoxyacetamide","C17 H24 N2 O5",336.16859,337.17586,12.107,"mz_cloud",1492576.9352786,"palapye wwtp surface water"
2406,"N-{4-[(2R,3R)-3-(Hydroxymethyl)-4-isopropyl-5-oxo-2-morpholinyl]phenyl}-2-methoxyacetamide","C17 H24 N2 O5",336.16859,337.17586,12.107,"mz_cloud",3806552.37096313,"francistown wwtp surface water"
2406,"N-{4-[(2R,3R)-3-(Hydroxymethyl)-4-isopropyl-5-oxo-2-morpholinyl]phenyl}-2-methoxyacetamide","C17 H24 N2 O5",336.16859,337.17586,12.107,"mz_cloud",1048101.41986979,"glen valley (reclamation) surface water"
545,"N-{4-[(2R,3R)-3-(Hydroxymethyl)-4-methyl-5-oxo-2-morpholinyl]phenyl}-2,2-dimethylpropanamide","C17 H24 N2 O4",320.17375,321.18103,11.778,"mz_cloud",12413345.7826151,"palapye wwtp (eff) waste water"
545,"N-{4-[(2R,3R)-3-(Hydroxymethyl)-4-methyl-5-oxo-2-morpholinyl]phenyl}-2,2-dimethylpropanamide","C17 H24 N2 O4",320.17375,321.18103,11.778,"mz_cloud",12593453.018652,"palapye wwtp surface water"
545,"N-{4-[(2R,3R)-3-(Hydroxymethyl)-4-methyl-5-oxo-2-morpholinyl]phenyl}-2,2-dimethylpropanamide","C17 H24 N2 O4",320.17375,321.18103,11.778,"mz_cloud",14142866.389672,"francistown wwtp surface water"
545,"N-{4-[(2R,3R)-3-(Hydroxymethyl)-4-methyl-5-oxo-2-morpholinyl]phenyl}-2,2-dimethylpropanamide","C17 H24 N2 O4",320.17375,321.18103,11.778,"mz_cloud",592151.369912633,"kasane wwtp (main) surface water"
545,"N-{4-[(2R,3R)-3-(Hydroxymethyl)-4-methyl-5-oxo-2-morpholinyl]phenyl}-2,2-dimethylpropanamide","C17 H24 N2 O4",320.17375,321.18103,11.778,"mz_cloud",808950.188823902,"maun wwtp (main) waste water"
545,"N-{4-[(2R,3R)-3-(Hydroxymethyl)-4-methyl-5-oxo-2-morpholinyl]phenyl}-2,2-dimethylpropanamide","C17 H24 N2 O4",320.17375,321.18103,11.778,"mz_cloud",10440771.3210568,"glen valley (reclamation) surface water"
545,"N-{4-[(2R,3R)-3-(Hydroxymethyl)-4-methyl-5-oxo-2-morpholinyl]phenyl}-2,2-dimethylpropanamide","C17 H24 N2 O4",320.17375,321.18103,11.778,"mz_cloud",2700991.41941751,"glen valley (recreational) surface water"
9448,"N-{4-[(2R,3R)-3-(Hydroxymethyl)-4-methyl-5-oxo-2-morpholinyl]phenyl}cyclopentanecarboxamide","C18 H24 N2 O4",332.17368,333.18095,13.132,"mz_cloud",301076.275627304,"lecheng spring surface water"
5250,"N-{4-[(2R,3R)-3-(Hydroxymethyl)-5-oxo-2-morpholinyl]phenyl}-1,5-dimethyl-1H-pyrazole-3-carboxamide","C17 H20 N4 O4",344.14708,367.1363,14.415,"mz_cloud",1223535.60236407,"lecheng stream surface water"
5250,"N-{4-[(2R,3R)-3-(Hydroxymethyl)-5-oxo-2-morpholinyl]phenyl}-1,5-dimethyl-1H-pyrazole-3-carboxamide","C17 H20 N4 O4",344.14708,367.1363,14.415,"mz_cloud",1128571.45578788,"maun beach (before) surface water"
3346,"N-{[(2R,4S,5R)-5-Ethyl-1-azabicyclo[2.2.2]oct-2-yl]methyl}-2-furamide","C15 H22 N2 O2",262.16824,263.1755,12.606,"mz_cloud",2453308.05965571,"maun beach (after) surface water"
4406,"N-{[(2R,4S,5R)-5-Ethyl-1-azabicyclo[2.2.2]oct-2-yl]methyl}-2-furamide","C15 H22 N2 O2",262.16821,263.17548,9.805,"mz_cloud",2143032.24117204,"maun wwtp (main) waste water"
2628,"N-{[(2R,4S,5S)-5-Ethynyl-1-azabicyclo[2.2.2]oct-2-yl]methyl}-2-furamide","C15 H18 N2 O2",258.13692,259.1442,11.388,"mz_cloud",1861562.39448046,"palapye wwtp (eff) waste water"
2628,"N-{[(2R,4S,5S)-5-Ethynyl-1-azabicyclo[2.2.2]oct-2-yl]methyl}-2-furamide","C15 H18 N2 O2",258.13692,259.1442,11.388,"mz_cloud",2159329.07092737,"palapye wwtp surface water"
3044,"N-{[(2R,4S,5S)-5-Ethynyl-1-azabicyclo[2.2.2]oct-2-yl]methyl}-2-furamide","C15 H18 N2 O2",258.13694,259.14422,16.112,"mz_cloud",602138.109375492,"francistown wwtp surface water"
3044,"N-{[(2R,4S,5S)-5-Ethynyl-1-azabicyclo[2.2.2]oct-2-yl]methyl}-2-furamide","C15 H18 N2 O2",258.13694,259.14422,16.112,"mz_cloud",1200242.77032992,"kasane wwtp (overflow) surface water"
2628,"N-{[(2R,4S,5S)-5-Ethynyl-1-azabicyclo[2.2.2]oct-2-yl]methyl}-2-furamide","C15 H18 N2 O2",258.13692,259.1442,11.388,"mz_cloud",3651375.37586446,"maun wwtp (main) waste water"
3784,"N-{[(2R,4S,5S)-5-Ethynyl-1-azabicyclo[2.2.2]oct-2-yl]methyl}-2-furamide","C15 H18 N2 O2",258.13693,259.1442,14.866,"mz_cloud",824087.369708912,"glen valley (reclamation) surface water"
3044,"N-{[(2R,4S,5S)-5-Ethynyl-1-azabicyclo[2.2.2]oct-2-yl]methyl}-2-furamide","C15 H18 N2 O2",258.13694,259.14422,16.112,"mz_cloud",889489.353462399,"glen valley (recreational) surface water"
9281,"N1-[2-(4-Pyridyl)ethyl]ethanimidamide","C9 H13 N3",163.11099,164.11826,1.303,"mz_cloud",178055.430216166,"kasane wwtp (overflow) surface water"
9281,"N1-[2-(4-Pyridyl)ethyl]ethanimidamide","C9 H13 N3",163.11099,164.11826,1.303,"mz_cloud",225849.772525581,"kasane (main) surface water"
9281,"N1-[2-(4-Pyridyl)ethyl]ethanimidamide","C9 H13 N3",163.11099,164.11826,1.303,"mz_cloud",357776.464396759,"kasane (recreational) surface water"
9281,"N1-[2-(4-Pyridyl)ethyl]ethanimidamide","C9 H13 N3",163.11099,164.11826,1.303,"mz_cloud",176799.100807825,"maun beach (before) surface water"
9281,"N1-[2-(4-Pyridyl)ethyl]ethanimidamide","C9 H13 N3",163.11099,164.11826,1.303,"mz_cloud",182098.136866195,"maun beach (after) surface water"
