"name","sample_location","mean_area"
"Adenine","sc011",1234661.2076276
"Adenine","sc013",2516654.14661521
"Adenine","sc014",4663526.01901495
"Adenine","sc020",1715527.83021098
"Adenine","sc023",2083596.9073145
"Adenine","sc15",2405129.15587932
"Adenine","sc18",1986015.84312073
"Adenosine 5'-monophosphate","sc003",993543.029944665
"Adenosine 5'-monophosphate","sc007",457945.50008144
"Adrenochrome","sc009",1841159.06603432
"Aflatoxin B1","sc020",1192810.26499563
"Aflatoxin B2","sc002",2141982.11210975
"Aflatoxin B2","sc014",422635.598179289
"Aflatoxin G1","sc020",621314.433243425
"Aflatoxin M1","sc001",2068571.37273368
"Afzelin","sc18",357828.323120028
"Ageratriol","sc004",1782312.82505326
"Ageratriol","sc007",4501555.74319166
"Ageratriol","sc008",4245632.28222733
"Ageratriol","sc014",5016475.75549437
"Ageratriol","sc15",3551514.47547765
"Agnuside","sc003",363171.684253682
"Agnuside","sc007",10323258.645665
"Agroclavine","sc001",376446.63510053
"Agroclavine","sc003",580334.869962798
"Agroclavine","sc004",2282411.36431605
"Agroclavine","sc005",173879.100276387
"Agroclavine","sc007",1067020.52268621
"Agroclavine","sc008",857916.592605205
"Agroclavine","sc010",452889.992893379
"Agroclavine","sc011",1415360.32510621
"Agroclavine","sc012",5841188.58587233
"Agroclavine","sc020",634300.648939832
"Agroclavine","sc15",745637.856229468
"Agroclavine","sc16",1031391.82663638
"Agroclavine","sc17",2529108.76673873
"Agroclavine","sc18",1423866.46764593
"Agroclavine","solution",584738.733585131
"Ajmaline","sc001",1028455.83484493
"Ajmaline","sc003",5101721.9101864
"Ajmaline","sc004",3379803.77394215
"Ajmaline","sc007",12463804.1277853
"Ajmaline","sc008",1355947.94968535
"Ajmaline","sc010",208917.780432944
"Ajmaline","sc012",443171.09455914
"Ajmaline","sc014",3944993.83699613
"Ajmaline","sc020",668887.677401222
"Ajmaline","sc15",4792611.78045604
"Ajmaline","sc16",1697522.86685928
"Ajmaline","sc18",365448.692464249
"Alanyltyrosine","sc013",904468.013944195
"Albendazole oxide","sc003",967566.214591679
"Albendazole oxide","sc004",1357692.68318586
"Albendazole oxide","sc007",3590712.33170329
"Alfacalcidol","sc002",372996.249376897
"Alfacalcidol","sc003",1340072.37532189
"Alfacalcidol","sc004",1562657.2207913
"Alfacalcidol","sc007",3737800.35755936
"Alfacalcidol","sc008",725380.548666317
"Alfacalcidol","sc011",190458.46849349
"Alfacalcidol","sc023",480142.457708184
"Alfacalcidol","sc15",377207.628957593
"Alfacalcidol","sc17",183755.267399807
"Alfuzosin","sc001",1635923.17456286
"Alfuzosin","sc002",3371991.82243496
"Alfuzosin","sc003",4530262.83660767
"Alfuzosin","sc004",6808238.30642211
"Alfuzosin","sc005",2665690.34422517
"Alfuzosin","sc007",2228418.54816935
"Alfuzosin","sc008",2251408.43248875
"Alfuzosin","sc009",1473615.55088903
"Alfuzosin","sc010",1633527.32904341
"Alfuzosin","sc011",946523.491774301
"Alfuzosin","sc012",1220597.27569201
"Alfuzosin","sc013",1143114.03049765
"Alfuzosin","sc014",1796685.02367006
"Alfuzosin","sc020",1360028.51982376
"Alfuzosin","sc023",1377354.47616304
"Alfuzosin","sc15",1368257.43117952
"Alfuzosin","sc16",1042487.79673611
"Alfuzosin","sc17",966788.872353184
"Alfuzosin","sc18",975086.323411132
"Alfuzosin","solution",975859.488399808
"Alizarin","sc003",470627.274355436
"Alizarin","sc008",1216286.95356983
"Alizarin","sc014",641454.737504788
"Alizarin","sc15",481862.618579072
"All trans retinal","sc16",571866.698660219
"All trans retinal","sc18",198429.375701445
"Allobarbital","sc009",471045.645777688
"Allobarbital","sc014",469004.862122074
"Allobarbital","sc023",2418517.12289714
"Allobarbital","sc15",1714061.15101191
"Allomycin","sc001",10900955.4986918
"Allomycin","sc002",2654225.88973538
"Allomycin","sc003",4315756.99740584
"Allomycin","sc004",5040119.55138682
"Allomycin","sc005",4259992.76768808
"Allomycin","sc007",2441276.79361681
"Allomycin","sc008",2170672.37268797
"Allomycin","sc009",2593894.24337004
"Allomycin","sc010",18190340.3047114
"Allomycin","sc011",6898357.67177613
"Allomycin","sc012",3500082.13199309
"Allomycin","sc013",4276269.61308542
"Allomycin","sc014",4205624.47006788
"Allomycin","sc020",5491825.0470739
"Allomycin","sc023",21029009.6550058
"Allomycin","sc15",2305216.48406968
"Allomycin","sc16",2489857.75101201
"Allomycin","sc17",3220156.80277487
"Allomycin","sc18",4414227.42916628
"Allomycin","solution",2892440.65708634
"Allopurinol","sc002",3616639.43452774
"Allopurinol","sc003",5521093.98245384
"Allopurinol","sc004",11720390.1662888
"Allopurinol","sc005",1739318.95187218
"Allopurinol","sc007",811384.928071265
"Allopurinol","sc008",1322460.30352974
"Allopurinol","sc014",1799190.70405686
"Allopurinol","sc020",363130.061215615
"Allopurinol","sc023",337906.61896157
"Allopurinol","sc15",179778.775507955
"Allyl 2-(1H-benzimidazol-2-yl)-2-cyano-N-phenylethanimidothioate","sc007",2176602.31994986
"Allyl 2-(1H-benzimidazol-2-yl)-2-cyano-N-phenylethanimidothioate","sc020",2650776.57115996
"Alosetron","sc003",921940.823540634
"Alosetron","sc004",1622048.28883274
"Alosetron","sc020",1976812.33569451
"Alovudine","sc013",1293791.80241172
"Alpha-Dihydroartemisinin","sc014",5892338.37975816
"Alpha-Dimorphecolic","sc001",331449.393277854
"Alpha-Dimorphecolic","sc010",745276.540803151
"Alpha-Dimorphecolic","sc011",2890094.89972769
"Alpha-Dimorphecolic","solution",229907.614642042
"Alpha-Methyltryptamine","sc008",2517076.65399392
"Alpha-Methyltryptamine","sc009",661050.262163016
"Alpha-Methyltryptamine","sc023",2988554.59159064
"Alpha-benzyl-aminobenzyl-phosphonic acid","sc008",1333272.41826105
"Alpha-bisabolol","sc009",62068307.5598249
"Alphameprodine [INN:BAN:DCF]","qc15x",1411994.4284687
"Alphameprodine [INN:BAN:DCF]","sc001",1927893.98695639
"Alphameprodine [INN:BAN:DCF]","sc002",1336826.54557926
"Alphameprodine [INN:BAN:DCF]","sc003",6134198.39806225
"Alphameprodine [INN:BAN:DCF]","sc004",5938090.09256765
"Alphameprodine [INN:BAN:DCF]","sc005",8910452.1205356
"Alphameprodine [INN:BAN:DCF]","sc007",5245047.41636218
"Alphameprodine [INN:BAN:DCF]","sc008",4576023.98976211
"Alphameprodine [INN:BAN:DCF]","sc009",1933701.36746505
"Alphameprodine [INN:BAN:DCF]","sc010",183069.677024962
"Alphameprodine [INN:BAN:DCF]","sc011",4600687.03243739
"Alphameprodine [INN:BAN:DCF]","sc012",1735384.95368411
"Alphameprodine [INN:BAN:DCF]","sc013",5136543.05566527
"Alphameprodine [INN:BAN:DCF]","sc014",2537669.509466
"Alphameprodine [INN:BAN:DCF]","sc020",5750670.89151536
"Alphameprodine [INN:BAN:DCF]","sc023",6879493.35921628
"Alphameprodine [INN:BAN:DCF]","sc15",2455083.30125726
"Alphameprodine [INN:BAN:DCF]","sc16",1442612.71729292
"Alphameprodine [INN:BAN:DCF]","sc17",1377456.09937697
"Alphameprodine [INN:BAN:DCF]","sc18",2289115.72287274
"Alphanaphthylalanine","sc004",442464.609115635
"Alphanaphthylalanine","sc020",5556887.3191378
"Alphaprodine","sc003",25454338.5148043
"Alphaprodine","sc004",34744001.6432975
"Alphaprodine","sc005",553947.305942331
"Alphaprodine","sc007",6394423.83217957
"Alphaprodine","sc008",1120510.64635791
"Alphaprodine","sc020",3436561.02298717
"Alphaxalone","sc013",1163943.50269555
"Alprazolam-d8","qc15x",1133248.81635763
"Alprazolam-d8","sc001",1634172.19044514
"Alprazolam-d8","sc002",5971381.33315215
"Alprazolam-d8","sc003",10763848.0414797
"Alprazolam-d8","sc004",16871000.5058004
"Alprazolam-d8","sc005",2122067.80335823
"Alprazolam-d8","sc007",11334530.9585978
"Alprazolam-d8","sc008",7461532.72311257
"Alprazolam-d8","sc009",3637483.01482562
"Alprazolam-d8","sc010",919102.462619705
"Alprazolam-d8","sc012",703049.124935349
"Alprazolam-d8","sc013",1078311.83426672
"Alprazolam-d8","sc014",6331368.71526137
"Alprazolam-d8","sc020",8094921.45617209
"Alprazolam-d8","sc023",5189168.11701334
"Alprazolam-d8","sc15",3091682.86197086
"Alprazolam-d8","sc16",4331423.46293805
"Alprazolam-d8","sc17",417912.693019312
"Alprazolam-d8","sc18",1123239.3670071
"Alprazolam-d8","solution",222084.503399896
"Alprenolol","sc001",340452.751784605
"Alprenolol","sc003",14484230.9778766
"Alprenolol","sc004",12863266.0250536
"Alprenolol","sc007",93842097.8642025
"Alprenolol","sc008",7025011.43216234
"Alprenolol","sc009",31173721.0049729
"Alprenolol","sc014",18930352.8143528
"Alprenolol","sc020",13756560.2017375
"Alprenolol","sc023",17307418.9334801
"Alprenolol","sc15",27993166.57458
"Alprenolol","sc16",1264050.12347285
"Alprenolol","sc18",328652.918650932
"Alternariol","qc15x",10885539.9863472
"Alternariol","sc001",14628968.804961
"Alternariol","sc002",6488931.33383998
"Alternariol","sc003",18912878.3489618
"Alternariol","sc004",8393247.68084581
"Alternariol","sc005",7391288.45023136
"Alternariol","sc007",22702240.8510992
"Alternariol","sc008",11101484.9570694
"Alternariol","sc009",4173770.52908093
"Alternariol","sc010",22609707.4975079
"Alternariol","sc011",807407.614873933
"Alternariol","sc012",8066772.78562534
"Alternariol","sc013",18437428.3271383
"Alternariol","sc014",9829725.26160538
"Alternariol","sc020",14994758.3305884
"Alternariol","sc023",8476287.53000315
"Alternariol","sc16",11399232.3475897
"Alternariol","sc17",154887.671928137
"Alternariol","sc18",569449.918285925
"Alverine","sc008",3704413.20907216
"Alverine","sc009",3506440.01821574
"Alverine","sc023",621735.323262389
"Alverine","sc16",2023777.60900409
"Ambenonium","sc020",1641938.65167056
"Ambrosic acid","sc003",3732878.43646047
"Ambrosic acid","sc004",4217409.45110177
"Ambrosic acid","sc007",6902967.44587167
"Ambrosic acid","sc008",692216.055761329
"Ambrosic acid","sc010",999910.074855432
"Ambrosic acid","sc011",2844393.53682905
"Ambrosic acid","sc012",458748.961918224
"Ambrosic acid","sc014",4514243.67864762
"Ambrosic acid","sc020",3629673.30295741
"Ambrosic acid","sc023",11737143.6601558
"Ambrosic acid","sc15",9042605.55825388
"Ambrosic acid","sc16",4112306.97237266
"Ambrosic acid","sc17",772900.134828957
"Ambrosic acid","sc18",2092241.66881734
"Amdoxovir","sc009",542826.35429713
"Amdoxovir","sc010",3897030.45270979
"Ametryn","sc16",13530710.5389796
"Amiclenomycin","sc005",657745.025626588
"Amiclenomycin","sc008",1773417.82419288
"Amiclenomycin","sc009",5625690.87972246
"Amiclenomycin","sc010",922918.356416386
"Amiclenomycin","sc011",916029.813096147
"Amiclenomycin","sc012",903416.297081274
"Amiclenomycin","sc014",4291619.31955347
"Amiclenomycin","sc023",1721784.15517482
"Amiclenomycin","sc15",1917874.34525572
"Amiclenomycin","sc16",1284746.67252032
"Amiclenomycin","sc18",1000193.0770027
"Amifloxacin","sc001",1674330.99620505
"Amifloxacin","sc002",761332.279001909
"Amifloxacin","sc003",1365333.45755043
"Amifloxacin","sc005",4742169.1539377
"Amifloxacin","sc007",3967980.57113518
"Amifloxacin","sc008",1934631.92160523
"Amifloxacin","sc010",199228.511370928
"Amifloxacin","sc014",5334510.8730105
"Amifloxacin","sc020",5573825.3829199
"Amifloxacin","sc023",3309873.14492755
"Amifloxacin","sc15",3092153.65457247
"Amifloxacin","sc16",1001788.50010583
"Amifloxacin","sc18",15266466.2816211
"Amifloxacin_BTM04432","sc004",1927523.78592276
"Amifloxacin_BTM04432","sc005",1564233.72895012
"Amifloxacin_BTM04432","sc18",3650243.05683563
"Amifloxacin_BTM04432","solution",356622.336874787
"Amiloxate","sc003",10895688.5111415
"Amiloxate","sc004",25780076.7553791
"Amiloxate","sc007",43311565.6119857
"Amiloxate","sc009",13661367.2270032
"Amiloxate","sc013",7466575.87099213
"Amiloxate","sc020",13565288.810943
"Amiloxate","sc15",3888896.64258654
"Aminacrine","sc003",684907.327578349
"Aminacrine","sc004",969716.035985333
"Aminacrine","sc005",129202.284821818
"Aminacrine","sc008",240412.711724622
"Aminacrine","sc014",450886.136749781
"Aminacrine","sc020",9188757.81919698
"Aminohippuric acid","sc009",572306.036370181
"Aminoquinuride","sc007",1187658.60656003
"Aminorex","sc003",5024495.47323444
"Aminorex","sc004",8007682.89844641
"Aminorex","sc007",19033521.0067348
"Aminorex","sc008",1882325.53022373
"Aminorex","sc009",2224164.55259104
"Aminorex","sc014",1958169.64213192
"Aminorex","sc020",2669685.87329968
"Aminorex","sc023",6437652.51017338
"Aminorex","sc15",564099.431771609
"Aminorex","sc16",594325.25607495
"Amitriptyline-d3","sc003",3039384.25842034
"Amitriptyline-d3","sc004",3729554.86583514
"Amitriptyline-d3","sc007",18621014.8043666
"Amitriptyline-d3","sc008",2599387.54880913
"Amitriptyline-d3","sc009",10321460.8284876
"Amitriptyline-d3","sc011",791405.54055582
"Amitriptyline-d3","sc013",2243568.32291165
"Amitriptyline-d3","sc020",4142095.96183466
"Amitriptyline-d3","sc023",1306172.7683904
"Amitriptyline-d3","sc16",2462105.76226479
"Amitriptyline-d3","sc17",676407.541551583
"Amobarbital","sc15",1088012.37418231
"Amonafide","sc009",1481726.54463456
"Amonafide","sc014",778258.748766204
"Amonafide","sc15",1048136.5614728
"Amoxicillin","sc003",816314.699678228
"Amoxicillin","sc007",2364376.51673668
"Amoxicillin","sc020",3804737.78548342
"Amphetamine","sc010",3068610.64649421
"Amphetamine","sc014",309079.661420317
"Amylocaine","sc001",323401.669598861
"Amylocaine","sc003",10928000.8085804
"Amylocaine","sc004",11046884.6064111
"Amylocaine","sc007",5067520.39171697
"Amylocaine","sc008",1477864.45255015
"Amylocaine","sc014",35327030.8239585
"Amylocaine","sc020",6022558.83250265
"Amylocaine","sc023",13627506.7811321
"Amylocaine","sc15",67168765.4518418
"Amylocaine","sc16",466590.37346902
"Anabasine","sc001",8551216.88167351
"Anabasine","sc005",1753339.75052787
"Anabasine","sc009",7495142.99101537
"Anabasine","sc010",9437355.37372211
"Anabasine","sc011",9327388.32288399
"Anabasine","sc014",12919608.7425692
"Anabasine","sc020",8125897.85476243
"Anabasine","sc16",4165014.40588579
"Anabasine","sc17",3037916.76334609
"Anabasine","sc18",10313904.8710954
"Ancymidol","qc15x",1199663.03480195
"Ancymidol","sc001",208206.14731175
"Ancymidol","sc002",385486.024156494
"Ancymidol","sc003",2113843.07719032
"Ancymidol","sc004",2234320.16357269
"Ancymidol","sc005",858305.101029298
"Ancymidol","sc007",1607292.03516474
"Ancymidol","sc008",3403627.55354814
"Ancymidol","sc009",4135003.68686391
"Ancymidol","sc010",7484959.49925106
"Ancymidol","sc011",1373690.29047008
"Ancymidol","sc012",336954.105712741
"Ancymidol","sc013",1488215.24160466
"Ancymidol","sc014",4296956.41911552
"Ancymidol","sc020",6690389.32842559
"Ancymidol","sc023",4952439.8952218
"Ancymidol","sc15",3569477.5615574
"Ancymidol","sc16",2197603.42074283
"Ancymidol","sc17",394135.168039132
"Ancymidol","sc18",3483135.41552633
"Andrographolide","sc001",365604.118803312
"Andrographolide","sc005",606173.767109761
"Andrographolide","sc007",506674.855978606
"Andrographolide","sc011",3034430.52028625
"Andrographolide","sc013",3587909.56648758
"Andrographolide","sc020",1914557.7660242
"Andrographolide","sc023",2900569.61747201
"Andrographolide","sc16",454266.090428891
"Andrographolide","sc17",128164.957915354
"Andrographolide","sc18",651845.050676796
"Androsta-1,4-diene-3,17-dione","sc003",2027205.91329876
"Androsta-1,4-diene-3,17-dione","sc004",3847555.96778286
"Anhydroecgonine methyl ester","sc001",496651.604370891
"Anhydroecgonine methyl ester","sc005",331126.350818936
"Anileridine","sc007",2541713.41409671
"Anileridine","sc011",1893723.15317152
"Anileridine","sc020",2884980.77191477
"Anileridine","sc023",4107114.63577024
"Anileridine","sc15",2635528.07399772
"Anileridine","sc18",2241663.2979187
"Anilinomethyl gluco-phenylimidazole","sc003",4639399.10193168
"Anilinomethyl gluco-phenylimidazole","sc004",5977818.22026531
"Aniracetam","sc15",2355256.25123164
"Anisodamine","sc003",2314005.98964944
"Anisodamine","sc004",3162152.59685859
"Anisodamine","sc007",7305336.24099222
"Anisodamine","sc020",3964246.38113703
"Anisodamine","sc15",5192688.70350371
"Anisomycin","sc013",1615969.02797699
"Anisomycin_BTM02749","sc009",609009.163846691
"Anisomycin_BTM02749","sc012",237757.327232143
"Anisomycin_BTM02749","sc014",10211124.6447457
"Anisomycin_BTM02749","sc023",3867152.68462173
"Anisomycin_BTM02749","sc15",9728144.36434557
"Anisomycin_BTM02750","sc009",886775.219403408
"Anthranilic acid","sc007",1325277.82850471
"Anthranilic acid","sc013",1027224.59738592
"Anthranilic acid","sc18",183125.74550975
"Antroquinonol","sc001",32388516.5051596
"Antroquinonol","sc002",28335504.9182969
"Antroquinonol","sc003",53916807.8406055
"Antroquinonol","sc004",57758854.0922368
"Antroquinonol","sc005",25836401.8296217
"Antroquinonol","sc007",102791047.171118
"Antroquinonol","sc008",37622238.5085166
"Antroquinonol","sc009",24898774.811657
"Antroquinonol","sc010",35870091.8974793
"Antroquinonol","sc011",26639263.7410709
"Antroquinonol","sc012",24789095.5388487
"Antroquinonol","sc013",23241006.9088679
"Antroquinonol","sc014",97856641.4892549
"Antroquinonol","sc020",58142185.1809409
"Antroquinonol","sc023",61493235.9341134
"Antroquinonol","sc15",45966217.8637839
"Antroquinonol","sc16",26679922.3218773
"Antroquinonol","sc17",25274264.6809926
"Antroquinonol","sc18",25258755.5262393
"Antroquinonol","solution",25434376.9953334
"Apaziquone","sc15",2273732.4258106
"Aphidicolin","sc008",1220438.67561988
"Aphidicolin","sc013",11363609.5261516
"Aplaviroc","sc010",700141.511299622
"Aplaviroc","sc023",1347499.73231751
"Aplaviroc","sc15",1140853.25733814
"Aplaviroc","sc18",1150722.30611204
"Apocynin","sc003",5019166.47346533
"Apocynin","sc004",4218362.86512547
"Apocynin","sc007",783287.707873692
"Apocynin","sc008",955993.134685013
"Apocynin","sc014",1649942.8941184
"Apocynin","sc020",2758342.72176801
"Apocynin","sc023",1935010.46266702
"Apocynin","sc15",1323739.0006165
"Apocynin","sc16",303282.24253903
"Apratastat","sc007",23254336.552846
"Aprobarbital","sc011",716151.449633736
"Aprobarbital","sc020",403523.038446443
"Aprobarbital","sc18",490625.269930649
"Arachidonic acid","sc008",420966.161511705
"Arachidonic acid ethyl ester","sc002",1966095.50721821
"Arachidonic acid ethyl ester","sc003",9816911.47469632
"Arachidonic acid ethyl ester","sc004",14476488.9496567
"Arachidonic acid ethyl ester","sc005",423019.480421492
"Arachidonic acid ethyl ester","sc007",4432458.47143741
"Arachidonic acid ethyl ester","sc009",776871.202642669
"Arachidonic acid ethyl ester","sc014",1110513.41726758
"Arachidonic acid ethyl ester","sc023",987286.025208523
"Arachidonic acid ethyl ester","sc15",694168.411716987
"Arachidonic acid ethyl ester","sc16",368295.486230624
"Arachidonoyl ethanolamide phosphate","sc15",2495959.97738578
"Arachidonoyl serinol","sc001",1625963.48260692
"Arachidonoyl serinol","sc008",1366901.21106068
"Arachidonoyl serinol","sc009",1274115.6905341
"Arachidonoyl serinol","sc010",1218396.38941046
"Arachidonoyl serinol","sc012",1619612.86448234
"Arachidonoyl serinol","sc013",1324767.06074714
"Arachidonoyl serinol","sc014",1285640.82748519
"Arachidonoyl serinol","sc020",1260584.54358303
"Arachidonoyl serinol","sc15",1322234.08776883
"Arachidonoyl serinol","sc16",1589047.84801569
"Arachidonoyl serinol","sc17",1578934.44103357
"Arachidonoyl serinol","sc18",1472246.77299744
"Arachidonoyl serinol","solution",1582770.89659013
"Arctiin","sc002",647844.074277929
"Arctiin","sc003",3679558.72572622
"Arctiin","sc004",5391306.98353481
"Arctiin","sc008",798571.774618292
"Arctiin","sc010",1973763.5480542
"Arctiin","sc011",887572.703614373
"Arctiin","sc012",695589.534694204
"Arctiin","sc014",1140521.79755827
"Arctiin","sc020",645258.181373503
"Arctiin","solution",203100.763655151
"Arecoline","sc003",1106704.39800576
"Arecoline","sc005",941471.499027767
"Arecoline","sc007",2729906.83084208
"Arecoline","sc009",3283238.04125412
"Arecoline","sc010",187495.124296396
